Navigation Status,MMSI,Longitude,Latitude,Ship_Type
0,525022300,105.85660666666666,-6.50504,Unknown ship type
0,525015491,105.99068833333334,-5.954713333333333,Unknown ship type
0,525100805,105.98712166666668,-5.949165,Cargo 
0,525501838,79.93013,69.12044,Pilot
0,477832300,105.42191833333334,-6.329565,Unknown ship type
0,525300118,-91.762535,-95.82021333333331,Fishing
15,525701200,106.1057,-5.924301666666667,Tugs
0,525100600,105.99164,-5.946501666666666,Cargo 
15,294067715,65.34837,80.04912333333333,Unknown ship type
1,441838000,105.94037,64.41235,Unknown ship type
0,525501989,-91.47384166666669,-95.56882666666668,Pilot
8,525300471,106.00378833333332,-5.90594,Fishing
1,525601570,106.11195,-5.954508333333333,Search and rescue vessels
8,525700820,106.32118166666666,-5.835511666666667,Tugs
0,525019408,105.80388166666668,-5.523546666666666,Unknown ship type
0,525124884,80.44479666666666,67.63292,Unknown ship type
0,525016449,-91.47312166666669,-95.57018,Unknown ship type
0,525100688,105.994105,-5.929568333333333,Cargo 
0,525200031,105.99311333333333,-5.950656666666666,Tankers
0,636021432,105.81478333333334,-5.865433333333334,Unknown ship type
0,525600466,73.29791666666667,72.55078833333333,Search and rescue vessels
1,525701011,106.11200666666667,-6.567421666666666,Tugs
5,636020122,105.95732833333334,-6.010726666666667,Unknown ship type
15,525024056,105.857755,-6.772133333333334,Unknown ship type
0,525300577,-91.68000166666668,-95.05862,Fishing
5,525200301,106.10856,-5.98059,Tankers
11,525200009,106.00768,-5.907588333333333,Tankers
0,525024354,-91.89296166666666,-94.76332833333332,Unknown ship type
0,525601851,-91.828855,-95.10613333333332,Search and rescue vessels
5,525900437,106.111,-5.98108,Other types of vessels
1,525300614,106.09733833333334,-5.859715,Fishing
0,525401907,-92.06952166666666,-93.94296,High-speed craft
1,371168000,105.92831,-5.989675,Unknown ship type
11,525003395,105.97658,-5.9803733333333335,Passenger
0,525004014,105.219235,94.84773,Passenger
0,525007177,106.05556833333333,-6.004323333333334,Passenger
1,525002061,105.98818666666666,-5.952618333333334,Passenger
1,525006222,105.79826333333334,-5.821416666666667,Passenger
1,525016008,105.944245,-5.97041,Unknown ship type
15,525016693,105.944665,-6.014286666666667,Unknown ship type
0,525024001,105.74351333333334,-6.284386666666666,Unknown ship type
0,525002086,68.87839666666666,68.97148166666666,Passenger
1,525121052,106.0944,-5.271653333333333,Unknown ship type
0,525200129,-91.771255,-95.37971833333332,Tankers
0,319106900,106.541425,-5.836945,Cargo 
1,525300013,106.10304833333332,-5.870193333333333,Fishing
1,525011121,106.12134166666668,-5.96194,Unknown ship type
5,525200021,106.110495,-5.974658333333333,Tankers
5,563016600,105.95685333333331,-6.010433333333333,Unknown ship type
0,525701151,-91.898215,-94.653605,Tugs
0,525001056,61.05877,38.28579166666667,Passenger
0,525015377,105.99551333333334,-5.930928333333333,Unknown ship type
1,525008084,106.01881833333331,-5.367015,Passenger
0,525121045,105.99422666666666,-5.901115,Unknown ship type
0,525024003,-92.00768166666668,-94.39578666666668,Unknown ship type
1,525001125,105.98124333333334,-5.920325,Passenger
5,525024017,105.94512833333332,-6.013545,Unknown ship type
1,525016024,106.13675333333332,-5.951145,Unknown ship type
15,525200529,106.113635,-5.953876666666667,Tankers
1,525121072,106.10878166666669,-5.811748333333333,Unknown ship type
1,636019175,105.99053333333332,-6.652078333333334,Unknown ship type
1,525002087,105.961825,-5.954741666666667,Passenger
0,525100633,105.91883666666666,-5.41422,Cargo 
1,525018271,106.0141,-5.999145,Unknown ship type
0,636021545,105.50502666666668,-6.26685,Unknown ship type
0,525800155,-91.814135,-94.08389333333334,Sailing
15,525500603,105.983955,-5.91313,Pilot
8,525015932,105.83917666666666,-5.671391666666667,Unknown ship type
0,525900995,-91.84168166666667,-95.21136,Other types of vessels
1,352003828,105.82603166666668,-5.775193333333333,Passenger
15,525200374,105.76296166666668,-5.8659,Tankers
1,525104002,106.00672666666668,-6.128338333333334,Cargo 
0,538002013,106.58807833333331,-5.795718333333333,Passenger
1,525005350,106.00153333333331,-6.351061666666666,Passenger
1,525100008,105.95396666666667,-5.968425,Cargo 
0,525300723,-91.91360166666666,-94.62607666666666,Fishing
6,525016699,105.99480833333334,-5.912263333333334,Unknown ship type
0,525016306,106.00094,-5.911085,Unknown ship type
0,525020136,-91.55218833333332,-95.74929,Unknown ship type
0,525200941,106.49924666666666,-5.83775,Tankers
1,525012321,106.13081333333334,-5.949051666666667,Unknown ship type
15,525201016,106.1014,-5.905251666666667,Tankers
0,636025284,69.05418333333333,65.122915,Unknown ship type
0,636014528,72.50730333333334,69.418215,Unknown ship type
15,525201093,105.98196666666666,-5.917466666666667,Tankers
0,525022382,-92.136855,-94.28833666666668,Unknown ship type
0,525100375,105.78232833333334,-5.466698333333333,Cargo 
0,477899200,105.90651166666666,-6.018465,Sailing
0,525006235,105.790105,-5.82871,Passenger
1,525100336,105.98251333333332,-5.959433333333333,Cargo 
0,525100582,111.52707166666669,-88.60542833333334,Cargo 
1,525013032,106.08223166666669,-5.4505083333333335,Unknown ship type
0,525021421,105.814605,-6.375225,Unknown ship type
12,525022279,106.39752166666666,-6.116138333333334,Unknown ship type
1,525701087,106.12855,-5.940766666666667,Tugs
0,525400425,-91.56466833333332,-95.80118833333331,High-speed craft
0,636023386,105.37149666666669,-5.907886666666666,Unknown ship type
0,525021137,-91.73720166666666,-95.74955833333334,Unknown ship type
5,525114126,106.05610333333334,-6.006685,Unknown ship type
0,525003175,105.61033333333332,-6.233793333333334,Passenger
5,525023151,106.08506,-6.3768666666666665,Unknown ship type
1,525119206,106.00885166666669,-6.369095,Unknown ship type
0,525300391,105.75260333333334,-5.3780383333333335,Fishing
1,525106002,106.05596833333334,-5.861676666666667,Cargo 
0,525015860,-91.64626833333334,-95.56442666666666,Unknown ship type
1,525201853,106.00811166666666,-6.725676666666667,Tankers
8,525010303,106.11774333333334,-5.976928333333333,Unknown ship type
0,636021545,105.57145,-6.23207,Unknown ship type
5,548985000,105.95506666666668,-6.014043333333333,Unknown ship type
15,525601854,106.021705,-6.32412,Search and rescue vessels
0,525007397,105.97263833333334,-5.9518683333333335,Passenger
1,525601894,106.05494166666666,-5.59768,Search and rescue vessels
0,636021432,105.74058333333332,-5.972118333333333,Unknown ship type
0,356291840,69.93354333333333,74.00687333333333,Tankers
11,525021328,106.107605,-5.981851666666667,Unknown ship type
1,525900722,106.00328333333331,-6.951523333333333,Other types of vessels
1,525001125,105.88752833333334,-6.788086666666667,Passenger
1,525106002,106.05612666666669,-5.861353333333334,Cargo 
11,525401141,106.09373333333332,-6.7798533333333335,High-speed craft
0,636019957,105.97720333333334,-5.971435,Unknown ship type
0,525022300,105.94589833333332,-5.928951666666666,Unknown ship type
15,525100250,106.05149333333334,-5.695053333333333,Cargo 
0,525300875,106.12874333333332,-5.983223333333333,Fishing
0,525301368,106.05983333333332,-5.529155,Fishing
0,525005177,105.99883833333334,-5.940283333333333,Passenger
8,525020371,106.12783,-5.982621666666667,Unknown ship type
0,525001068,106.10908333333332,-5.975133333333333,Passenger
8,525016636,106.12496,-5.984638333333334,Unknown ship type
15,525701200,106.10570333333334,68.59981833333333,Tugs
15,525006281,106.10262666666668,-5.918493333333333,Passenger
8,525501481,106.10190666666666,-5.911333333333333,Pilot
15,525002068,105.98709,-5.956315,Passenger
0,525010092,106.10900666666667,-5.978045,Unknown ship type
0,525019409,105.97769333333332,-5.928133333333333,Unknown ship type
0,525100805,105.98714833333334,-5.94922,Cargo 
3,525023329,106.09133333333334,-5.9059816666666665,Unknown ship type
0,525016563,106.12910333333332,-5.983246666666667,Unknown ship type
0,526250218,106.12077166666668,-5.95549,Unknown ship type
5,563016600,105.95688666666666,-6.010453333333333,Unknown ship type
8,525006403,106.12082333333332,-5.934365,Passenger
0,525101872,106.11351,-5.963578333333333,Cargo 
0,525500784,106.12190333333334,-5.952286666666667,Pilot
0,525008066,58.47882333333333,65.90048833333333,Passenger
0,636015031,105.99054666666666,-5.807886666666667,Unknown ship type
0,525601981,-91.72650833333331,-95.73768666666666,Search and rescue vessels
0,525018198,81.23637,67.56358666666667,Unknown ship type
0,525024295,105.98074833333334,-5.931191666666667,Unknown ship type
0,525200928,69.02079666666667,63.40078166666667,Tankers
0,294067712,61.36725,71.88037166666666,Unknown ship type
0,525300595,106.11224,-5.959568333333333,Fishing
0,525401907,-92.06968166666668,-93.93883333333332,High-speed craft
15,525963284,106.11094833333334,-5.98178,Unknown ship type
0,319106900,106.44531333333332,-5.819175,Cargo 
0,525012201,105.74129166666668,-5.95401,Unknown ship type
0,525500505,106.10462166666667,-5.9474583333333335,Pilot
0,525022100,105.98528333333331,-5.95195,Unknown ship type
15,525024239,106.12465333333331,-5.968613333333334,Unknown ship type
15,525001015,106.11339833333334,-5.937388333333334,Passenger
0,13788093,106.113925,-5.937306666666666,Unknown ship type
0,525501989,-91.47338833333332,-95.56989333333334,Pilot
0,525200031,105.99301333333334,-5.950693333333334,Tankers
8,525200335,105.95704,-5.91268,Tankers
0,625005399,106.09744,-5.85987,Passenger
0,525100688,105.99418333333334,-5.930041666666667,Cargo 
0,525601851,-91.833095,-95.10026666666668,Search and rescue vessels
15,525016693,105.939265,-6.007923333333333,Unknown ship type
1,525008084,106.018765,-5.372988333333334,Passenger
0,525015491,105.99069166666666,-5.954698333333333,Unknown ship type
0,374243000,84.83231666666667,77.03564833333333,Unknown ship type
15,525024056,105.92548,-5.919655,Unknown ship type
0,538002013,106.51436666666666,-5.77951,Passenger
0,636014528,72.75263666666666,72.60459,Unknown ship type
0,525800155,-91.81424166666666,-94.08256,Sailing
0,525003175,105.61486,-6.224266666666667,Passenger
0,636025284,69.04757,65.12237833333333,Unknown ship type
0,525007392,105.99681166666667,-5.931391666666666,Passenger
0,525009341,-91.856935,-95.71210333333332,Passenger
0,525015377,105.99555333333332,-5.930936666666667,Unknown ship type
0,477899200,105.91662,-6.019115,Sailing
0,525015860,-91.646135,-95.56418666666669,Unknown ship type
1,525601570,106.11196666666666,-5.954511666666667,Search and rescue vessels
0,525124884,80.44298333333333,67.63366666666667,Unknown ship type
0,525021421,105.839705,-5.898735,Unknown ship type
15,525500603,105.99268,-5.924016666666667,Pilot
5,636020122,105.95735666666668,-6.0107116666666665,Unknown ship type
1,525701011,106.11196666666666,-6.552381666666666,Tugs
0,525300577,-91.67984166666666,-95.05724333333332,Fishing
0,525501944,-91.83992166666668,-95.10704,Pilot
0,525024354,-91.893015,-94.76357333333333,Unknown ship type
15,525201093,105.92985,-5.9096,Tankers
5,525900437,106.11097166666669,-5.98109,Other types of vessels
1,525300614,106.09739833333332,-5.859663333333334,Fishing
0,525019467,105.99373,-5.92667,Unknown ship type
0,525001056,67.49290333333333,68.12845166666666,Passenger
1,371168000,105.92823,-5.98958,Unknown ship type
15,525200529,106.113565,-5.953791666666667,Tankers
2,525501780,106.10734,-5.979878333333334,Pilot
0,525024001,105.743505,-6.286805,Unknown ship type
1,525006222,105.798375,-5.821461666666667,Passenger
0,525024003,-92.01000166666668,-94.3936,Unknown ship type
0,525400839,105.97818833333334,-5.96204,High-speed craft
0,525007177,106.055575,-6.002911666666667,Passenger
1,525002087,105.961575,-5.954523333333333,Passenger
1,525121072,106.10877333333332,-5.803936666666667,Unknown ship type
1,636019175,105.990595,-6.656398333333334,Unknown ship type
1,525121052,106.09436666666667,-5.25672,Unknown ship type
1,525201853,106.008075,-6.723036666666666,Tankers
0,525200129,-91.771495,-95.36548166666668,Tankers
1,352003828,105.825855,-5.775096666666666,Passenger
1,525300013,106.10307,-5.869963333333334,Fishing
1,525104002,106.00682166666668,-6.13912,Cargo 
0,477832300,105.53605833333332,-6.27541,Unknown ship type
1,525005350,106.00148333333334,-6.346793333333333,Passenger
0,525501838,79.93375666666667,69.13388,Pilot
1,525100008,105.95390666666668,-5.968418333333333,Cargo 
1,525011121,106.12137833333334,-5.962016666666667,Unknown ship type
5,525200021,106.11049,-5.974668333333334,Tankers
0,525200941,106.54288833333334,-5.835583333333333,Tankers
1,370385000,105.929925,-6.000701666666667,Unknown ship type
0,525100582,68.85557,69.03623333333333,Cargo 
0,525701151,-91.936135,-94.51691833333334,Tugs
0,525121045,105.99420666666668,-5.901091666666667,Unknown ship type
1,441838000,105.93973,64.41565666666666,Unknown ship type
5,525200301,106.10856166666666,-5.980618333333333,Tankers
0,525100600,105.99160166666668,-5.946486666666667,Cargo 
5,525024017,105.9318,-6.012283333333333,Unknown ship type
1,525016024,106.13672,-5.95114,Unknown ship type
0,525501380,-91.569335,-95.75878666666668,Pilot
11,525200009,106.00766666666668,-5.907578333333333,Tankers
5,525023151,106.08506,-6.37708,Unknown ship type
1,525013032,106.08225,-5.445388333333334,Unknown ship type
1,525018271,106.0141,-5.987368333333333,Unknown ship type
1,525119206,106.00887,-6.3709533333333335,Unknown ship type
0,525015868,105.79644833333332,-5.831366666666667,Unknown ship type
0,525022382,-92.13706833333332,-94.28772166666668,Unknown ship type
0,525300118,-91.76250833333332,-95.82037333333334,Fishing
0,525200372,105.429275,-5.903608333333334,Tankers
0,525100633,105.82494,-5.8636566666666665,Cargo 
8,525700820,106.402935,-5.834496666666666,Tugs
5,525601254,106.11232,-5.970573333333333,Search and rescue vessels
0,525018946,60.59893,74.84728333333334,Unknown ship type
0,525004014,110.27754333333333,76.02813,Passenger
5,525006404,106.02888,-6.08015,Passenger
1,525016008,105.94417333333334,-5.97039,Unknown ship type
0,525900995,-91.84170833333332,-95.21130666666669,Other types of vessels
1,525012321,106.13090833333334,-5.949131666666666,Unknown ship type
1,525701087,106.12841666666668,-5.94055,Tugs
0,525021074,-91.94088166666668,-94.11414166666668,Unknown ship type
0,525021137,-91.73202833333332,-95.759275,Unknown ship type
5,372241000,105.95579166666668,-6.011426666666667,Unknown ship type
1,525002061,105.98788,-5.952603333333333,Passenger
0,525019408,105.75272833333334,-5.929433333333333,Unknown ship type
0,525016449,-91.47346833333332,-95.57018,Unknown ship type
8,525005232,105.80424333333332,-5.812618333333333,Passenger
0,525016306,106.00094,-5.9110716666666665,Unknown ship type
6,525016699,105.99673666666666,-5.918698333333333,Unknown ship type
0,525200126,105.75151166666669,-5.5135716666666665,Tankers
1,525113030,106.04531666666666,-5.447638333333333,Unknown ship type
8,525701439,105.78229,83.826345,Tugs
8,525501481,106.10190666666666,-5.911326666666667,Pilot
0,525500505,106.10459833333331,-5.947425,Pilot
15,525024239,106.12465333333331,-5.968581666666666,Unknown ship type
15,525701200,106.10552,-5.906528333333333,Tugs
0,636015031,106.11122,-5.779968333333334,Unknown ship type
0,525010092,106.10900666666667,-5.978041666666667,Unknown ship type
0,13788093,106.11393333333334,-5.937313333333333,Unknown ship type
15,525001015,106.11339166666669,-5.937386666666667,Passenger
0,525012201,105.77464,-5.971628333333333,Unknown ship type
1,525100336,105.98260833333332,-5.959568333333333,Cargo 
0,477899200,105.95456666666666,-6.001031666666667,Sailing
0,374243000,106.26724666666668,-5.780775,Unknown ship type
0,525022100,105.985285,-5.951965,Unknown ship type
15,525963284,106.11091833333332,-5.981796666666667,Unknown ship type
8,525014065,106.12532666666668,-5.944,Unknown ship type
15,525006281,106.10263333333332,-5.918505,Passenger
